WnvPresent,Latitude,Longitude,Last7Average_Temp,Last14Average_Temp,MonthAverage_Temp,Last7Total_Rainfall,Last14Total_Rainfall,MonthTotal_Rainfall,Last7Average_Windspeed,Last14Average_Windspeed,MonthAverage_Windspeed,Last7Average_Daylight,Last14Average_Daylight,MonthAverage_Daylight,Last7Average_Departure,Last14Average_Departure,MonthAverage_Departure,Last7Average_WetBulb,Last14Average_WetBulb,MonthAverage_WetBulb,Last7Average_DewPoint,Last14Average_DewPoint,MonthAverage_DewPoint,Species_fac,Trap_fac,More
0,41.962728,-87.748367,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,70,
0,41.962728,-87.748367,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,70,
0,41.836644,-87.677737,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,71,
0,41.836644,-87.677737,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,71,
0,41.837085,-87.729384,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,72,
0,41.911824,-87.726737,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,73,
0,41.911824,-87.726737,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,73,
0,41.823065,-87.678378,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,74,
0,41.801179,-87.679447,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,75,
0,41.801179,-87.679447,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,75,
0,41.801179,-87.679447,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,2,75,
0,41.800737,-87.71188,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,76,
0,41.800737,-87.71188,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,76,
0,41.778297,-87.752411,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,77,
0,41.778297,-87.752411,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,77,
0,41.77166,-87.703047,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,78,
0,41.77166,-87.703047,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,78,
1,41.759346,-87.745602,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,79,
0,41.759346,-87.745602,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,79,
0,41.768388,-87.678649,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,80,
0,41.768388,-87.678649,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,80,
0,41.768388,-87.678649,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,2,80,
0,41.781416,-87.776532,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,82,
0,41.773215,-87.60088,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,83,
1,41.773215,-87.60088,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,83,
0,41.822536,-87.666343,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,84,
0,41.766202,-87.562889,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,88,
0,41.754676,-87.612922,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,89,
0,41.821582,-87.627796,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,2,90,
0,41.803423,-87.642984,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,91,
1,41.798697,-87.736812,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,93,
0,41.798697,-87.736812,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,93,
0,41.776156,-87.778927,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,94,
0,41.776156,-87.778927,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,94,
0,41.82561,-87.726549,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,95,
0,41.673408,-87.599862,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,96,
0,41.673408,-87.599862,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,96,
0,41.673408,-87.599862,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,96,
0,41.673408,-87.599862,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,96,
0,41.726465,-87.585413,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,97,
0,41.726465,-87.585413,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,97,
0,41.726465,-87.585413,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,97,
0,41.726465,-87.585413,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,97,
0,41.726465,-87.585413,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,97,
0,41.726465,-87.585413,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,97,
0,41.678618,-87.559308,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,98,
0,41.678618,-87.559308,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,98,
0,41.737052,-87.543067,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,99,
0,41.740641,-87.546587,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,100,
0,41.740641,-87.546587,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,100,
0,41.680946,-87.535198,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,101,
0,41.680946,-87.535198,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,101,
0,41.686398,-87.531635,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,102,
0,41.686398,-87.531635,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,102,
0,41.729669,-87.582699,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,103,
0,41.704572,-87.565666,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,104,
0,41.704572,-87.565666,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,104,
0,41.74785,-87.702716,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,105,
0,41.775051,-87.655356,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,106,
0,41.644612,-87.604498,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,107,
0,41.717753,-87.531657,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,109,
0,41.750498,-87.605294,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,110,
0,41.750498,-87.605294,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,110,
0,41.702724,-87.536497,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,111,
0,41.984809,-87.728492,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,112,
0,41.772846,-87.740029,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,4,113,
0,41.772846,-87.740029,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,113,
0,41.659112,-87.538693,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,3,115,
0,41.659112,-87.538693,71.5714285714,72.1428571429,72.9285714286,148.55,0.18,5.63,4.72,7.82857142857,7.4,114.9,774.142857143,802.214285714,829.714285714,123.571428571,4.07142857143,0.142857142857,35.0,65.3571428571,68.0,62.0,60.2857142857,6,115,
0,41.95469,-87.800991,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,0,
0,41.95469,-87.800991,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,0,
0,41.994991,-87.769279,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,1,
0,41.994991,-87.769279,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,1,
0,41.974089,-87.824812,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,2,
0,41.9216,-87.666455,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,3,
0,41.9216,-87.666455,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,3,
0,41.891118,-87.654491,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,4,
0,41.867108,-87.654224,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,5,
0,41.867108,-87.654224,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,5,
0,41.896282,-87.655232,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,6,
0,41.921965,-87.632085,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,8,
0,41.921965,-87.632085,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,8,
0,41.891126,-87.61156,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,13,
0,41.891126,-87.61156,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,13,
0,41.891126,-87.61156,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,2,13,
0,41.999129,-87.795585,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,14,
0,42.01743,-87.687769,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,15,
0,42.01743,-87.687769,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,15,
0,41.907645,-87.760886,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,16,
0,41.981964,-87.812827,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,18,
0,41.981964,-87.812827,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,18,
0,41.944869,-87.832763,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,19,
0,41.944869,-87.832763,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,2,19,
0,42.011601,-87.811506,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,20,
0,42.011601,-87.811506,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,20,
0,41.94983,-87.698457,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,21,
0,41.94983,-87.698457,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,21,
0,41.979243,-87.750938,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,3,22,
0,41.986921,-87.689778,58.8571428571,73.7142857143,73.6428571429,138.0,0.73,2.93,4.00142857143,9.58571428571,7.41428571429,113.2,757.571428571,786.214285714,814.142857143,112.857142857,4.35714285714,4.42857142857,28.5714285714,61.8571428571,65.5714285714,62.5714285714,53.7857142857,4,23,
