Date,Last7Average_Temp,Last7Average_Windspeed,Last7Total_Rainfall,Last14Average_Temp,Last14Average_Windspeed,Last14Total_Rainfall,Last7Average_Daylight,Last14Average_Daylight,Last7Average_Departure,Last14Average_Departure,Species,Latitude,Longitude,WnvPresent,month,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.678618,-87.559308,0,9,1,0,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.737052,-87.543067,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX TERRITANS,41.737052,-87.543067,0,9,0,0,0,0,0,1
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX TERRITANS,41.740641,-87.546587,0,9,0,0,0,0,0,1
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.680946,-87.535198,0,9,1,0,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.729669,-87.582699,0,9,1,0,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.704572,-87.565666,0,9,1,0,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.775051,-87.655356,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.733643,-87.55551,0,9,1,0,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.717753,-87.531657,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.717753,-87.531657,0,9,1,0,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.702724,-87.536497,0,9,1,0,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX RESTUANS,41.772846,-87.740029,0,9,0,0,1,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.772846,-87.740029,0,9,1,0,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX TERRITANS,41.772846,-87.740029,0,9,0,0,0,0,0,1
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS/RESTUANS,41.825902,-87.667827,0,9,0,1,0,0,0,0
2007-09-19,61.0,9.42857142857,0.0,66.2857142857,9.86428571429,0.73,751.428571429,761.428571429,-3.28571428571,1.0,CULEX PIPIENS,41.659112,-87.538693,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.95469,-87.800991,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.994991,-87.769279,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.974089,-87.824812,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.867108,-87.654224,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.896282,-87.655232,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.921965,-87.632085,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.688324,-87.676709,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.688324,-87.676709,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.862292,-87.64886,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.731922,-87.677512,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.731922,-87.677512,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.731922,-87.677512,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.891126,-87.61156,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX TERRITANS,41.891126,-87.61156,0,9,0,0,0,0,0,1
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.999129,-87.795585,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.999129,-87.795585,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,42.01743,-87.687769,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.907645,-87.760886,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.732984,-87.649642,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.981964,-87.812827,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.944869,-87.832763,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,42.011601,-87.811506,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.94983,-87.698457,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.979243,-87.750938,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.979243,-87.750938,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX RESTUANS,41.986921,-87.689778,0,9,0,0,1,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.986921,-87.689778,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.801498,-87.763416,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.906638,-87.701431,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.723195,-87.64997,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.868077,-87.666901,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.869216,-87.627561,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.869216,-87.627561,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.662014,-87.724608,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.961743,-87.76007,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.958271,-87.702575,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.958271,-87.702575,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,42.006858,-87.675919,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,42.006858,-87.675919,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX TERRITANS,42.006858,-87.675919,0,9,0,0,0,0,0,1
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.916265,-87.800515,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.846075,-87.716277,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.918705,-87.752329,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.918705,-87.752329,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.682587,-87.707973,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.725517,-87.614258,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.725517,-87.614258,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.948167,-87.730698,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.964242,-87.757639,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.990284,-87.797127,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,42.008314,-87.777921,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX RESTUANS,41.991429,-87.747113,0,9,0,0,1,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.991429,-87.747113,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.843811,-87.686763,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.921177,-87.79518,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.868142,-87.696269,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.846283,-87.656913,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.846283,-87.656913,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.721474,-87.648064,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.721474,-87.648064,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX TERRITANS,41.721474,-87.648064,0,9,0,0,0,0,0,1
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.869107,-87.696293,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.869107,-87.696293,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.966987,-87.674677,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.966987,-87.674677,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.923738,-87.785288,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.970248,-87.787992,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.970248,-87.787992,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.89923,-87.716788,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.692555,-87.598865,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.94016,-87.794896,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX TERRITANS,41.94016,-87.794896,0,9,0,0,0,0,0,1
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS,41.903002,-87.688267,0,9,1,0,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.942114,-87.776385,0,9,0,1,0,0,0,0
2007-09-24,70.2857142857,9.42857142857,0.0,64.4285714286,9.23571428571,0.36,736.0,746.785714286,7.71428571429,0.785714285714,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,0,9,0,1,0,0,0,0
